id_text;document;freq_texte_freq_text
240;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_2.08.txt;10254.723650232885
241;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_2.18.txt;11347.02287540799
242;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_2.26.txt;10482.364665515977
243;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_2.37.txt;9791.41763725952
244;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_2.45.txt;11562.107996051169
245;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_2.52.txt;8925.030024936385
246;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_2.6.txt;8971.759327995376
247;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_2.68.txt;9106.19847683835
248;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_2.79.txt;8071.474057813958
249;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_2.89.txt;8474.33906869679
250;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_2.97.txt;9143.848027920125
251;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_3.07.txt;9895.108017567776
252;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_3.25.txt;9292.165482003651
253;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_3.52.txt;8790.782317069777
254;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_3.77.txt;9219.549373630232
255;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_3.82.txt;8900.807906029668
256;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_4.15.txt;8858.628276090385
257;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_4.59.txt;9310.033082263317
258;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_4.84.txt;9455.588896831025
259;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_5.09.txt;8913.958421859046
260;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_5.43.txt;7804.635339311407
261;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_5.87.txt;8508.483895159461
262;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_6.45.txt;8446.149444929544
263;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Madeleine_6.99.txt;8015.0040083579015
264;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Theophile_1.33.txt;474.9455820368103
265;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Theophile_2.05.txt;7570.147337282533
266;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Theophile_4.94.txt;9700.611420630841
267;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Theophile_5.36.txt;8614.994240516186
268;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Theophile_5.82.txt;8668.291758265319
269;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Theophile_6.32.txt;9287.826301504483
270;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_1.02.txt;0
271;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_1.12.txt;0
272;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_1.19.txt;4445.518341484489
273;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_1.25.txt;474.9455820368103
274;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_1.43.txt;6056.979315327557
275;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_1.52.txt;3970.1999607176645
276;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_1.58.txt;8178.002896137234
277;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_1.69.txt;5852.417174676752
278;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_1.76.txt;8419.224852662654
279;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_1.83.txt;3115.5499960021725
280;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_1.93.txt;2783.586444627614
281;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_1.98.txt;3808.7820850220573
282;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_2.18.txt;4462.231369375464
283;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_2.25.txt;10536.130431806829
284;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_2.34.txt;5807.181102460997
285;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_2.41.txt;9230.940363138629
286;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_2.5.txt;10218.78076224127
287;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_2.59.txt;9867.175193918536
288;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_2.66.txt;12442.967287622598
289;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_2.77.txt;11016.672774571067
290;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_2.83.txt;9449.865597837217
291;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_2.91.txt;9663.421715974267
292;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_2.99.txt;10229.927119090784
293;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_3.16.txt;8134.3753609246205
294;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_3.25.txt;9115.452859228524
295;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_3.36.txt;8880.1538057932
296;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_3.44.txt;9845.138623033536
297;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_3.52.txt;8848.34090984619
298;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_3.6.txt;9385.834829643476
299;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_3.7.txt;10274.546766047853
300;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_3.83.txt;8834.057807602403
301;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_3.91.txt;9489.513101712184
302;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_4.14.txt;8863.598696440009
303;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_4.32.txt;9447.016410075377
304;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_4.55.txt;9525.689479608407
305;/Users/cp/brainstorm/evalang/evalang-public/colaje/rawtextchi/chi_Théophile_4.77.txt;8243.569196739383
306;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.06{}-(1).txt;8111.461281549958
307;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.06{}.txt;0
308;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.11{}-(1).txt;7207.264590383667
309;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.11{}.txt;6254.604064315664
310;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.15{}-(1).txt;17271.818418472754
311;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.15{}.txt;7315.269708164633
312;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.19{}-(1).txt;11346.999211654951
313;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.19{}.txt;9482.295468769904
314;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.25{}-(1).txt;11362.384556068197
315;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.25{}.txt;13715.642917457402
316;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.29{}-(1).txt;12028.72382260575
317;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.29{}.txt;8225.431179011133
318;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.33{}-(1).txt;2501.8300867179555
319;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.33{}.txt;2982.5633056370775
320;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.38{}-(1).txt;4320.512418126889
321;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.38{}.txt;5916.0495605022525
322;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.42{}-(1).txt;8861.11218808522
323;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.42{}.txt;9347.740597955824
324;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.43{}-(1).txt;8615.133499512636
325;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.43{}.txt;8083.952285739074
326;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.46{}-(1).txt;9085.248083403689
327;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.46{}.txt;11107.826183085572
328;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.55{}-(1).txt;9753.297321077454
329;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.55{}.txt;11413.156192631897
330;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.59{}-(1).txt;9159.018611958843
331;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.59{}.txt;7777.59025757999
332;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.65{}-(1).txt;5191.375287556998
333;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.65{}.txt;5684.075931158405
334;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.69{}-(1).txt;7779.37521610914
335;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.69{}.txt;9535.640890915953
336;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.81{}-(1).txt;8000.318217624275
337;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.81{}.txt;8644.626405514153
338;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.94{}-(1).txt;11195.524341768802
339;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.94{}.txt;10564.907634249124
340;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.99{}-(1).txt;8438.291247900213
341;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.99{}.txt;9151.94323470624
342;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.9{}-(1).txt;12732.18643630816
343;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_1.9{}.txt;11377.092945327255
344;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.04{}-(1).txt;14009.740769254908
345;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.04{}.txt;10017.37637892859
346;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.23{}-(1).txt;10110.586215993342
347;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.23{}.txt;9621.476575868232
348;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.27{}-(1).txt;10835.92771321425
349;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.27{}.txt;12052.443827687968
350;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.35{}-(1).txt;9577.042805689132
351;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.35{}.txt;10637.645213808548
352;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.38{}-(1).txt;9810.427799073848
353;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.38{}.txt;9987.808734521646
354;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.44{}-(1).txt;14042.66342109347
355;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.44{}.txt;13091.615098169399
356;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.48{}-(1).txt;12651.618893048228
357;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.48{}-(2).txt;12399.553118775077
358;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.48{}-(3).txt;13520.630813452006
359;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.48{}.txt;12353.191571725722
360;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.55{}-(1).txt;13201.294192094032
361;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.55{}.txt;12222.523347455399
362;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.61{}-(1).txt;10644.86322287687
363;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.61{}.txt;12212.06044516376
364;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.66{}-(1).txt;10008.456280388807
365;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.66{}.txt;11460.930541089387
366;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.76{}-(1).txt;9370.814832388469
367;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.76{}.txt;11018.76036423596
368;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.79{}-(1).txt;9833.481464421935
369;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.79{}.txt;11094.686766663384
370;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.82{}-(1).txt;11540.32360604283
371;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.82{}.txt;12721.93590843129
372;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.83{}-(1).txt;12824.743543415596
373;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.83{}.txt;13176.96394580805
374;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.89{}-(1).txt;10050.353513752387
375;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_2.89{}.txt;10843.905647989312
376;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_3.04{}-(1).txt;8891.763787798987
377;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_3.04{}.txt;9952.926257492478
378;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_3.0{}-(1).txt;9310.578063546876
379;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_3.0{}.txt;9317.536770249748
380;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_3.89{}-(1).txt;11680.5826769979
381;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Anais_3.89{}.txt;12748.801212426677
382;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.06{}-(1).txt;2941.5239983679226
383;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.06{}.txt;5538.723988767469
384;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.0{}-(1).txt;0
385;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.0{}-(2).txt;9281.337574075007
386;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.0{}.txt;8111.461281549958
387;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.12{}-(1).txt;12601.047095770078
388;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.12{}.txt;9222.604841751103
389;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.16{}-(1).txt;8481.506788041936
390;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.16{}.txt;9471.613643934425
391;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.19{}-(1).txt;12653.21495233928
392;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.19{}.txt;14615.307925360155
393;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.24{}-(1).txt;7802.8158872758895
394;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.24{}.txt;7860.542509269346
395;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.44{}-(1).txt;11777.331343668202
396;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.44{}.txt;5077.625216702576
397;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.48{}-(1).txt;10319.536133652626
398;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.48{}.txt;10455.094365068913
399;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.52{}-(1).txt;15244.183878251459
400;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.52{}.txt;8366.80178312828
401;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.56{}-(1).txt;7176.5708282792475
402;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.56{}.txt;10760.242099728874
403;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.61{}-(1).txt;8376.578936139049
404;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.61{}.txt;6551.749595270013
405;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.65{}-(1).txt;8679.399124240284
406;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.65{}.txt;7137.522824158438
407;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.72{}-(1).txt;11205.857358867375
408;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.72{}.txt;12603.473584374693
409;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.77{}-(1).txt;9502.340374634014
410;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.77{}.txt;10050.586611073924
411;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.83{}-(1).txt;14057.21089191157
412;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.83{}.txt;13302.063182861051
413;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.86{}-(1).txt;10786.069724159388
414;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.86{}.txt;9022.438953371058
415;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.89{}-(1).txt;9775.773990521397
416;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.89{}.txt;10757.082835236628
417;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.94{}-(1).txt;9687.04274885229
418;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.94{}.txt;10603.315850392057
419;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.98{}-(1).txt;9364.698355941002
420;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_1.98{}.txt;10538.63107899696
421;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.02{}-(1).txt;7373.807414908304
422;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.02{}.txt;8026.276643101937
423;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.07{}-(1).txt;7202.859699385363
424;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.07{}.txt;9257.710128850702
425;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.11{}-(1).txt;8210.113834147298
426;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.11{}.txt;11087.391813047747
427;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.21{}-(1).txt;11953.889959889888
428;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.21{}.txt;12438.134431161172
429;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.24{}-(1).txt;12043.684743724847
430;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.24{}-(2).txt;7815.5886338797245
431;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.24{}-(3).txt;5796.451485801087
432;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.24{}.txt;12003.997376227337
433;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.28{}-(1).txt;6863.736606756664
434;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.28{}.txt;8802.37397759517
435;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.32{}-(1).txt;5275.880138663892
436;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.32{}.txt;8536.326974256452
437;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.42{}-(1).txt;9471.225873425621
438;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.42{}.txt;12796.521193399829
439;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.46{}-(1).txt;10269.726617824354
440;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.46{}.txt;11187.629585361276
441;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.49{}-(1).txt;7626.886077594562
442;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.49{}.txt;7361.081954668325
443;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.53{}-(1).txt;9837.386463418085
444;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.53{}.txt;9440.701657460568
445;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.55{}-(1).txt;15349.370620961035
446;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.55{}.txt;15161.9313016008
447;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.5{}-(1).txt;7953.361012577965
448;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.5{}.txt;9112.562628431075
449;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.61{}-(1).txt;10664.597697005984
450;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.61{}.txt;11833.533893820731
451;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.62{}-(1).txt;10274.91649520786
452;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.62{}.txt;9272.539206020654
453;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.75{}-(1).txt;10536.738290280286
454;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.75{}.txt;9231.64938330995
455;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.76{}-(1).txt;8838.529904725145
456;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.76{}.txt;7505.522169701967
457;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.7{}-(1).txt;9015.536958578681
458;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.7{}.txt;8900.846926362137
459;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.82{}-(1).txt;9731.818256974348
460;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.82{}.txt;9292.226261744736
461;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.95{}-(1).txt;9895.491763094105
462;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.95{}.txt;9735.744016793418
463;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.9{}-(1).txt;8916.950722033418
464;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_2.9{}.txt;9504.037418439413
465;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_3.08{}.txt;9614.955709320575
466;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_3.18{}-(1).txt;8444.042174126738
467;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_3.18{}.txt;9036.511986812275
468;/Users/cp/brainstorm/evalang/evalang-public/lyon/rawtextchi/chi_Marie_3.23{}-(1).txt;8617.270896423552
