fichier	corpus	loc	utt	token	age	annee	FUT	CONJ	SUBJ	IMPF	prorel	conj	comme	PPRE	prep+inf	n+conj+det	n+adj	n+prep+n	cest+++que	ya+++qu	v+inf	dit+qu	plus+qu	proobj	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_aurelia_lea_cp_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	782	186	6;02.12	6.16667	0	1	0	20	8	70	1	0	2	2	0	3	2	0	5	3	0	31	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_axel_adam_cm1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	720	128	10;02.11	10.1667	0	2	0	3	2	56	7	0	5	1	2	3	9	0	9	0	0	8	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_benjamin_valentin_ce1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	1176	180	7;09.17	7.75	0	1	1	21	11	109	13	0	5	0	1	4	10	0	7	3	1	29	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_cassiope_anais_ce2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	1164	194	8;08.11	8.66667	0	2	0	17	7	91	10	0	4	1	1	4	11	0	6	3	1	36	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_chloe_nathan_cm1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	1009	178	10;01.05	10.0833	5	3	1	3	7	83	1	0	7	3	2	5	3	0	12	3	1	21	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_clara_mathilde_cm1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	453	97	10;04.24	10.3333	0	0	0	0	3	33	4	0	7	2	0	0	3	0	3	3	1	10	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_clemence_marine_ce2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	637	146	8;05.30	8.41667	1	1	0	2	7	46	2	0	1	0	0	1	3	0	2	2	0	33	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_damien_benjamin_ce2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	559	139	9;03.18	9.25	1	1	0	6	4	43	0	0	3	0	5	6	1	0	3	2	1	19	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_dany_flavien_cm1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	1091	144	10;	10	0	4	0	2	3	103	11	0	15	4	5	3	9	0	11	1	2	15	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_elodie_charlotte_cm2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	1004	145	10;09.17	10.75	2	1	0	1	14	111	12	0	5	2	1	2	8	0	16	2	3	25	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_ema_chiara_cp_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	1099	261	7;02.12	7.16667	0	3	0	23	7	72	7	0	1	1	2	1	5	0	2	3	0	40	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_eva_kiyane_cp_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	136	47	6;05.30	6.41667	0	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0	2	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_farah_vanessa_cp_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	244	102	6;05.30	6.41667	0	0	0	2	2	20	0	0	0	0	0	0	0	0	1	0	0	3	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_florent_tony_cm1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	559	133	9;09.17	9.75	0	0	0	0	3	48	4	0	4	2	0	4	3	0	5	1	0	12	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_gaetan_corentin_ce2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	996	205	9;	9	2	4	0	7	8	75	7	0	8	1	3	1	4	0	5	1	0	21	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_gregori_hugo_cm2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	554	172	10;09.17	10.75	1	1	0	5	1	42	0	0	3	1	3	1	2	0	5	0	1	17	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_gregory_clement_cm2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	582	106	11;05.30	11.4167	0	2	0	8	7	66	2	0	2	1	1	1	3	0	5	1	0	14	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_hugo_julien_ce1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	1184	189	7;09.17	7.75	0	0	0	18	14	83	9	0	5	1	3	7	6	0	4	0	2	41	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_jeremy_kilian_cp_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	1210	255	6;09.17	6.75	1	0	0	25	12	111	10	0	3	1	7	1	4	0	9	0	1	34	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_julianne_laura_cm1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	295	100	10;02.11	10.1667	0	0	0	1	1	11	2	0	0	1	0	1	3	0	1	0	0	1	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_kenza_gabrielle_ce1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	1906	260	8;	8	0	4	0	29	11	133	5	0	7	3	2	15	5	0	6	0	0	66	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_laura_logan_cm1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	546	101	9;08.11	9.66667	3	0	0	7	1	33	1	0	1	1	0	2	4	0	6	3	4	15	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_lea_anissa_cp_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	1249	289	7;	7	0	1	0	2	5	129	17	0	1	3	3	5	2	0	7	5	1	22	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_leandro_lucas_ce2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	1436	236	8;07.05	8.58333	4	5	0	16	10	85	9	0	1	1	4	3	9	0	6	6	0	37	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_lina_alexandre_cm1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	1216	157	9;04.24	9.33333	17	6	0	0	8	90	2	0	5	0	3	2	11	0	11	11	5	38	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_loic_theo_ce1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	1495	264	7;10.23	7.83333	1	0	3	21	10	94	10	0	3	1	4	1	6	0	7	5	1	33	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_louame_carla_cm2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	531	91	11;01.05	11.0833	7	1	0	0	7	52	2	0	3	0	1	1	8	0	5	1	0	18	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_marina_margaux_ce2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	2310	322	9;02.11	9.16667	5	4	1	25	16	148	21	0	15	4	3	11	13	0	23	7	2	77	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_marine_alicia_ce2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	1788	227	9;03.18	9.25	3	0	0	17	7	125	16	0	9	2	2	9	10	0	11	10	3	44	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_mathieu_nicolas_ce2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	1717	286	8;07.05	8.58333	9	6	1	21	12	114	17	0	8	1	3	13	7	0	11	3	0	24	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_maxime_cynthia_cm1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	411	83	10;03.18	10.25	0	1	0	4	6	32	0	0	1	0	0	2	5	0	4	0	2	8	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_maxime_lucas_cm1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	990	240	10;	10	1	1	0	16	1	82	3	0	4	2	4	5	5	0	4	5	1	37	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_maxime_pierre_ce1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	1049	200	8;02.11	8.16667	0	7	0	2	5	56	6	0	6	1	3	5	7	0	3	3	1	27	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_melissa_capucine_cp_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	825	206	6;05.30	6.41667	0	5	0	11	11	67	3	0	2	1	0	1	1	0	6	1	0	32	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_noemie_angeline_cm1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	252	84	9;09.17	9.75	0	1	0	0	1	22	2	0	1	2	3	0	1	0	1	1	0	6	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_nolan_dylan_ce1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	547	117	8;	8	0	0	0	7	2	32	3	0	1	4	3	1	1	0	2	0	0	8	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_oceane_zoe_cp_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	609	127	7;02.12	7.16667	1	1	1	2	4	56	1	0	6	1	0	2	3	0	4	4	0	16	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_ophlie_emel_ce2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	1458	284	8;05.30	8.41667	1	1	2	15	6	110	13	0	1	1	6	7	4	0	7	4	0	62	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_pauline_mani_cp_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	912	251	6;09.17	6.75	4	8	1	7	11	68	10	0	5	0	1	5	2	0	10	1	0	29	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_pierre_yanis_ce1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	813	167	7;08.11	7.66667	0	2	0	12	7	62	6	0	2	0	1	4	3	0	5	0	1	25	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_robin_thibaut_cp_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	619	171	7;01.05	7.08333	1	0	1	2	8	69	6	0	3	1	3	1	0	0	2	1	1	25	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_romain_mehdi_cp_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	1237	246	6;05.30	6.41667	1	1	2	15	10	151	7	0	1	3	3	2	3	0	9	0	1	40	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_roxane_elena_cm2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	227	79	10;07.05	10.5833	1	1	0	5	2	22	0	0	0	0	1	0	0	0	0	0	1	5	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_sarah_carla_cm2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	583	134	11;	11	1	0	0	1	2	47	0	0	3	0	2	1	2	0	4	2	0	10	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_sarah_celine_ce1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	253	88	7;09.17	7.75	0	0	0	0	2	12	0	0	1	0	0	1	1	0	0	0	0	9	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_sarah_julien_ce2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	753	178	8;03.18	8.25	0	0	0	5	6	58	1	0	1	1	0	1	3	0	4	3	0	22	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_sebastien_kevin_cm2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	429	84	11;	11	3	1	1	1	2	46	0	0	2	4	1	2	3	0	6	1	2	10	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_serena_fabien_ce1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	537	97	7;10.23	7.83333	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_severine_camille_ce1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	239	76	7;07.05	7.58333	0	0	0	3	3	13	1	0	0	2	0	1	0	0	0	0	0	13	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_solene_sofia_cm1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	1455	193	10;02.11	10.1667	6	9	3	3	15	139	5	0	9	0	4	9	16	0	9	12	4	39	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_thomas_allan_cp_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	701	183	6;09.17	6.75	0	3	0	12	9	55	4	0	1	0	1	2	1	0	3	0	1	27	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_valentin_manel_ce1_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	703	158	8;	8	1	0	0	7	4	40	2	0	0	0	2	1	2	0	2	1	0	12	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_valentine_camille_ce2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	775	180	9;	9	0	1	0	1	3	70	2	0	1	0	2	0	5	0	3	5	1	28	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_vincent_yvelise_ce2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	1097	221	8;	8	5	0	0	12	15	78	5	0	4	1	4	11	5	0	10	0	0	27	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_walid_logan_ce2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	754	232	8;10.23	8.83333	1	2	0	9	8	51	2	0	2	0	1	2	1	0	3	1	1	20	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_xavier_thomas_cm2_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	1638	180	11;05.30	11.4167	4	6	0	0	18	154	10	0	18	3	4	5	13	0	24	6	3	39	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_yaelle_aurelia_cp_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	191	64	6;09.17	6.75	0	0	0	5	2	10	0	0	0	1	0	1	0	0	0	0	0	6	x
./ttg_perceo_clan/Enfants_Entretiens_Philo_6-10_ans_yaelle_elena_cp_proinf.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 PHI 	 CHI 	533	136	7;	7	1	1	0	5	5	39	5	0	3	3	1	1	2	0	0	0	0	12	x
./ttg_perceo_clan/Adultes_Consultations_consultation_ger_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1410	201	40;02.12	40.1667	4	3	1	8	11	86	7	0	7	4	12	8	11	0	21	2	2	15	x
./ttg_perceo_clan/Adultes_Consultations_orthophonie2_san_10.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	244	37	41;	41	0	0	1	3	4	10	0	0	1	0	1	2	1	0	4	3	0	9	x
./ttg_perceo_clan/Adultes_Consultations_orthophonie_san_10.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	587	106	41;	41	3	0	3	1	6	34	1	0	1	0	3	1	2	0	10	1	0	30	x
./ttg_perceo_clan/Adultes_Consultations_pedi_gra_06.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	707	91	60;	60	5	2	3	7	6	51	5	0	4	3	3	6	2	0	4	3	1	25	x
./ttg_perceo_clan/Adultes_Consultations_pediatrie_lam_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1158	238	27;	27	1	3	1	4	6	63	7	0	3	1	2	10	2	0	15	2	1	51	x
./ttg_perceo_clan/Adultes_Conversations_acc_del_07.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	656	53	19;	19	1	2	0	9	7	50	1	0	5	0	7	3	10	0	7	2	1	26	x
./ttg_perceo_clan/Adultes_Conversations_acc_kom_07.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	603	26	19;	19	3	0	0	3	11	46	1	0	2	1	3	2	14	0	8	4	2	16	x
./ttg_perceo_clan/Adultes_Conversations_ang_jul_07.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	682	65	20;	20	1	3	0	23	8	62	0	0	9	2	4	2	4	0	3	5	2	18	x
./ttg_perceo_clan/Adultes_Conversations_apiculteur_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	3340	192	40;02.12	40.1667	8	3	3	36	67	232	16	0	38	8	23	66	36	0	39	23	15	130	x
./ttg_perceo_clan/Adultes_Conversations_armee_mer_15.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1368	220	20;	20	0	7	3	49	18	138	4	0	4	2	5	10	12	0	13	3	1	47	x
./ttg_perceo_clan/Adultes_Conversations_automobile_gue_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	648	37	20;	20	0	0	0	9	9	54	2	0	7	0	0	8	4	0	6	0	0	16	x
./ttg_perceo_clan/Adultes_Conversations_ave_bat_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	274	34	19;	19	2	1	0	3	3	29	3	0	1	1	1	2	3	0	2	0	0	6	x
./ttg_perceo_clan/Adultes_Conversations_aviation_cfo_15.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	542	110	24;	24	1	4	0	1	8	54	1	0	1	0	4	0	5	0	2	2	1	22	x
./ttg_perceo_clan/Adultes_Conversations_avoixnue_06.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1242	111	37;	37	6	3	5	24	30	87	6	0	7	4	19	27	6	0	6	2	1	50	x
./ttg_perceo_clan/Adultes_Conversations_bulletin_gur_09.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	593	119	54;	54	6	3	2	10	2	36	3	0	5	0	1	2	2	0	8	1	0	28	x
./ttg_perceo_clan/Adultes_Conversations_cadeaux_bon_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	832	110	21;	21	12	4	2	8	4	62	0	0	3	0	2	5	4	0	9	3	0	41	x
./ttg_perceo_clan/Adultes_Conversations_cafe_leg_06.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	755	62	40;	40	0	1	1	12	2	45	1	0	4	0	1	5	3	0	3	3	2	44	x
./ttg_perceo_clan/Adultes_Conversations_carr_mar_06.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	908	39	45;	45	1	2	1	8	18	67	5	0	9	5	4	6	14	0	6	3	3	29	x
./ttg_perceo_clan/Adultes_Conversations_chee_alb_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	213	21	21;	21	0	1	0	0	4	13	0	0	2	0	1	7	6	0	1	1	0	7	x
./ttg_perceo_clan/Adultes_Conversations_christine_pru.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	3899	352	35;	35	16	17	14	62	42	374	12	0	28	7	13	26	45	0	38	18	10	161	x
./ttg_perceo_clan/Adultes_Conversations_conv_cai_06.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1367	105	45;	45	18	2	5	7	14	91	4	0	5	0	5	14	11	0	9	3	2	76	x
./ttg_perceo_clan/Adultes_Conversations_conversation_kri_08_part1.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	246	23	20;	20	0	0	0	2	0	21	1	0	0	1	1	0	5	0	4	5	0	9	x
./ttg_perceo_clan/Adultes_Conversations_conversation_kri_08_part2.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	265	34	20;	20	1	3	0	3	4	22	0	0	1	0	0	1	6	0	3	0	2	11	x
./ttg_perceo_clan/Adultes_Conversations_conversation_mat_08.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1233	110	30;	30	3	4	1	12	6	70	6	0	8	1	7	13	5	0	14	0	1	57	x
./ttg_perceo_clan/Adultes_Conversations_coree_ghu_14.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2389	327	22;	22	3	3	2	82	41	191	6	0	20	1	12	24	16	0	22	8	3	95	x
./ttg_perceo_clan/Adultes_Conversations_corpus_kem_12.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	659	84	19;	19	5	5	5	1	8	53	7	0	5	0	0	2	4	0	5	2	0	29	x
./ttg_perceo_clan/Adultes_Conversations_corpus_las_12.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	924	178	19;	19	0	0	0	22	0	74	5	0	4	1	1	8	5	0	9	1	0	46	x
./ttg_perceo_clan/Adultes_Conversations_cours_mau_15.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1040	124	20;	20	7	1	1	27	12	83	3	0	8	0	7	13	11	0	15	8	0	32	x
./ttg_perceo_clan/Adultes_Conversations_dav_gan_06.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1074	106	19;	19	4	1	1	44	6	85	4	0	4	0	0	6	7	0	5	2	4	37	x
./ttg_perceo_clan/Adultes_Conversations_decesprofesseur_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	377	70	40;02.12	40.1667	0	1	0	11	3	22	0	0	2	0	3	5	2	0	4	3	0	12	x
./ttg_perceo_clan/Adultes_Conversations_democratie_ben_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1257	124	20;	20	0	2	3	3	18	105	8	0	10	4	4	2	15	0	10	5	6	41	x
./ttg_perceo_clan/Adultes_Conversations_deuilradio_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1711	197	40;02.12	40.1667	10	6	13	7	21	148	2	0	23	4	11	6	13	0	22	4	1	75	x
./ttg_perceo_clan/Adultes_Conversations_dos_cou_14.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1237	143	22;	22	0	0	3	37	24	104	6	0	6	1	4	15	19	0	5	4	5	42	x
./ttg_perceo_clan/Adultes_Conversations_ecoles_cim_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	737	205	19;	19	0	1	0	11	6	56	2	0	0	0	4	6	3	0	2	1	1	37	x
./ttg_perceo_clan/Adultes_Conversations_emplois_gri_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1543	300	49;	49	1	7	1	27	20	95	1	0	14	0	7	9	16	0	7	3	2	64	x
./ttg_perceo_clan/Adultes_Conversations_enfant_lem_10.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2296	150	49;	49	4	3	10	57	32	223	11	0	18	1	9	23	35	0	27	6	3	100	x
./ttg_perceo_clan/Adultes_Conversations_ent_cha_06.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1198	93	20;	20	4	0	0	12	12	89	4	0	9	2	1	14	17	0	6	11	4	80	x
./ttg_perceo_clan/Adultes_Conversations_entrefilles_bou_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1585	278	21;	21	8	3	1	24	9	107	2	0	13	3	8	24	7	0	8	3	3	59	x
./ttg_perceo_clan/Adultes_Conversations_erasmusespagne_sd.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	2253	180	20;	20	4	4	9	63	21	170	5	0	18	0	15	35	16	0	12	3	4	74	x
./ttg_perceo_clan/Adultes_Conversations_ergotherapie_sch.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1081	92	20;	20	6	2	3	18	28	88	3	0	7	3	7	22	7	0	4	2	2	45	x
./ttg_perceo_clan/Adultes_Conversations_escalade_mic.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	558	88	22;	22	0	2	0	4	6	29	3	0	2	0	2	5	11	0	1	1	2	38	x
./ttg_perceo_clan/Adultes_Conversations_etudes_gil_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1832	262	20;	20	8	7	1	12	18	120	8	0	9	0	10	16	27	0	17	3	3	75	x
./ttg_perceo_clan/Adultes_Conversations_etudes_rem_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1197	317	23;	23	7	3	0	12	12	94	1	0	2	2	6	9	12	0	9	1	1	47	x
./ttg_perceo_clan/Adultes_Conversations_etudesmedecine_sim.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	1399	139	18;	18	8	0	1	11	9	109	6	0	6	0	6	11	9	0	17	6	1	64	x
./ttg_perceo_clan/Adultes_Conversations_etudiantes_jer_13.tei_corpo2.tei_corpo_ttg.tei_corpo.cha 	 ADULTES 	 ADU 	950	194	18;	18	4	1	1	8	5	59	12	0	1	0	6	14	4	0	5	0	0	24	x
